latent_task_id,factorial,primitive,generator,replicate,engine,action,knowledge_tier,support_fraction,noise_ratio,exposure,ood_distance,effect_strength,sample_count,heterogeneity_cv,coverage,sharpness,ess,baseline_rmse,prior_rmse,utility,normalized_utility,beneficial,harmful,catastrophic_harm,solver_failure
e8_00018,support_noise,direction,spline,18,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05561656601030303,203.55522065047197,0.08873535895398814,0.07300791956514005,0.01572743938884809,0.17723982383396028,1,0,0,0
e8_00019,support_noise,direction,spline,19,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.057550582352734775,203.55522065047197,0.0009254085015593744,0.000864997302859171,6.041119870020344e-05,0.0652805745769642,1,0,0,0
e8_00019,support_noise,direction,spline,19,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.057550582352734775,203.55522065047197,0.12926264742833463,0.10629388407518135,0.022968763353153274,0.1776906462161665,1,0,0,0
e8_00020,support_noise,direction,basis,0,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.058883368145324154,203.55522065047197,0.0006937395140953342,0.0008398444867204496,-0.0001461049726251154,-0.21060494559783366,0,1,0,0
e8_00020,support_noise,direction,basis,0,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.058883368145324154,203.55522065047197,0.12200083670796184,0.10043876907878282,0.02156206762917902,0.1767370471465944,1,0,0,0
e8_00021,support_noise,direction,basis,1,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05304389522173035,203.55522065047197,0.0002613498758607477,0.00017224243911044489,8.910743675030283e-05,0.34095075215486614,1,0,0,0
e8_00021,support_noise,direction,basis,1,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05304389522173035,203.55522065047197,0.11544813846922193,0.09521146919091142,0.020236669278310512,0.1752879651992443,1,0,0,0
e8_00022,support_noise,direction,basis,2,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05719144699767883,203.55522065047197,0.0012145352065506482,0.001243624008616492,-2.9088802065843893e-05,-0.023950563070508107,0,1,0,0
e8_00022,support_noise,direction,basis,2,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05719144699767883,203.55522065047197,0.11721068311564724,0.09638105367400437,0.020829629441642863,0.17771101479795212,1,0,0,0
e8_00023,support_noise,direction,basis,3,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.06145029765353474,203.55522065047197,0.0009732351574811513,0.0009707325476182056,2.502609862945664e-06,0.0025714338859507673,0,0,0,0
e8_00023,support_noise,direction,basis,3,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.06145029765353474,203.55522065047197,0.13412579040296482,0.11058497831066284,0.02354081209230198,0.175512942153604,1,0,0,0
e8_00024,support_noise,direction,basis,4,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05650071300781737,203.55522065047197,0.0010717822486464527,0.001243352818558607,-0.00017157056991215437,-0.16007968981463336,0,1,0,0
e8_00024,support_noise,direction,basis,4,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05650071300781737,203.55522065047197,0.17244269220358643,0.14224017054727955,0.03020252165630688,0.17514526867076327,1,0,0,0
e8_00025,support_noise,direction,basis,5,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05806573920538779,203.55522065047197,0.0012201391733721162,0.001267080616151543,-4.6941442779426835e-05,-0.03847220366648347,0,1,0,0
e8_00025,support_noise,direction,basis,5,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05806573920538779,203.55522065047197,0.1012195722679632,0.08341680556292777,0.01780276670503543,0.17588265101442388,1,0,0,0
e8_00026,support_noise,direction,basis,6,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.055100599289920255,203.55522065047197,0.0007888898757322802,0.0008243098624003705,-3.5419986668090296e-05,-0.04489851848486711,0,1,0,0
e8_00026,support_noise,direction,basis,6,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.055100599289920255,203.55522065047197,0.11918689567351225,0.09821991790515766,0.020966977768354586,0.17591680402339926,1,0,0,0
e8_00027,support_noise,direction,basis,7,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.062499753633720234,203.55522065047197,0.00017504229463787417,0.00011068057187794722,6.436172275992694e-05,0.36769240767254485,1,0,0,0
e8_00027,support_noise,direction,basis,7,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.062499753633720234,203.55522065047197,0.13653327554435205,0.11261678602724826,0.02391648951710379,0.1751696750975161,1,0,0,0
e8_00028,support_noise,direction,basis,8,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.058775592590138356,203.55522065047197,0.0006173187631179806,0.0006871279819563264,-6.980921883834577e-05,-0.11308455697304633,0,1,0,0
e8_00028,support_noise,direction,basis,8,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.058775592590138356,203.55522065047197,0.13949374215438812,0.11488689137483424,0.02460685077955388,0.17640110874880427,1,0,0,0
e8_00029,support_noise,direction,basis,9,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.057690019561468776,203.55522065047197,0.0015043406938034369,0.00145161398909098,5.272670471245691e-05,0.03504970976963174,1,0,0,0
e8_00029,support_noise,direction,basis,9,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.057690019561468776,203.55522065047197,0.13840100667210908,0.11399955161073078,0.024401455061378308,0.17630980906944335,1,0,0,0
e8_00030,support_noise,direction,basis,10,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.056400352064911195,203.55522065047197,0.0030508062199086335,0.003305675120942542,-0.0002548689010339086,-0.08354149121983287,0,1,0,0
e8_00030,support_noise,direction,basis,10,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.056400352064911195,203.55522065047197,0.11908693192143706,0.09789247781908103,0.021194454102356028,0.1779746422247089,1,0,0,0
e8_00031,support_noise,direction,basis,11,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.053973206673122984,203.55522065047197,0.0010192356018327126,0.0009692162694978815,5.001933233483109e-05,0.0490753386605512,1,0,0,0
e8_00031,support_noise,direction,basis,11,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.053973206673122984,203.55522065047197,0.11781822429993498,0.09716910338784812,0.020649120912086857,0.17526253713958115,1,0,0,0
e8_00032,support_noise,direction,basis,12,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.06091327201568007,203.55522065047197,0.0004426094145333023,0.000540200329341515,-9.759091480821274e-05,-0.22048992091845782,0,1,0,0
e8_00032,support_noise,direction,basis,12,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.06091327201568007,203.55522065047197,0.1120005590236031,0.09226851234050779,0.01973204668309532,0.17617810888726876,1,0,0,0
e8_00033,support_noise,direction,basis,13,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.06170261466534016,203.55522065047197,0.0012154997589364444,0.0013888016239287043,-0.00017330186499225995,-0.14257663460492837,0,1,0,0
e8_00033,support_noise,direction,basis,13,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.06170261466534016,203.55522065047197,0.13725008270074848,0.1132397425047916,0.02401034019595688,0.17493862097196347,1,0,0,0
e8_00034,support_noise,direction,basis,14,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05742454906878764,203.55522065047197,0.001224494253607474,0.001295786859439867,-7.129260583239308e-05,-0.0582220828087665,0,1,0,0
e8_00034,support_noise,direction,basis,14,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05742454906878764,203.55522065047197,0.13548346275428375,0.1114932705518485,0.023990192202435243,0.17707099977171728,1,0,0,0
e8_00035,support_noise,direction,basis,15,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.0589725648331212,203.55522065047197,0.00028025733207191224,0.00019756475185020209,8.269258022171016e-05,0.2950594712736785,1,0,0,0
e8_00035,support_noise,direction,basis,15,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.0589725648331212,203.55522065047197,0.08263869566551413,0.06812642878886335,0.014512266876650776,0.1756110349973357,1,0,0,0
e8_00036,support_noise,direction,basis,16,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05846139519360597,203.55522065047197,0.0005778868349809256,0.0006765787396897071,-9.869190470878156e-05,-0.1707806766562507,0,1,0,0
e8_00036,support_noise,direction,basis,16,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05846139519360597,203.55522065047197,0.10922934329646079,0.08973749976550684,0.019491843530953956,0.17844878438984008,1,0,0,0
e8_00037,support_noise,direction,basis,17,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.0571779211938257,203.55522065047197,0.000248523501619388,0.0002901084043184532,-4.158490269906518e-05,-0.16732784798257094,0,1,0,0
e8_00037,support_noise,direction,basis,17,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.0571779211938257,203.55522065047197,0.11520988457313575,0.0950477612096913,0.020162123363444445,0.17500341605364111,1,0,0,0
e8_00038,support_noise,direction,basis,18,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.058496653437909635,203.55522065047197,0.0021242546017610333,0.002305533698807031,-0.00018127909704599788,-0.08533774477678677,0,1,0,0
e8_00038,support_noise,direction,basis,18,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.058496653437909635,203.55522065047197,0.1261565842376334,0.10419146085488173,0.021965123382751667,0.17411000397234372,1,0,0,0
e8_00039,support_noise,direction,basis,19,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.06107027685926804,203.55522065047197,0.0005448844559650511,0.0006287016765470923,-8.381722058204116e-05,-0.15382567747063278,0,1,0,0
e8_00039,support_noise,direction,basis,19,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.06107027685926804,203.55522065047197,0.14042131907945762,0.11580467527582804,0.024616643803629587,0.17530560149274926,1,0,0,0
e8_00040,support_noise,direction,ode,0,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05728999602761814,203.55522065047197,0.000510389245310665,0.0005561368366919152,-4.574759138125024e-05,-0.08963274951729142,0,1,0,0
e8_00040,support_noise,direction,ode,0,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05728999602761814,203.55522065047197,0.126028790479606,0.1031659156167879,0.0228628748628181,0.18140993637892427,1,0,0,0
e8_00041,support_noise,direction,ode,1,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.06095062160850866,203.55522065047197,0.000523134609171405,0.0005458459664364764,-2.2711357265071388e-05,-0.04341398345072982,0,1,0,0
e8_00041,support_noise,direction,ode,1,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.06095062160850866,203.55522065047197,0.1340432758645212,0.10978057965242258,0.024262696212098617,0.18100644031276253,1,0,0,0
e8_00042,support_noise,direction,ode,2,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05587248412209608,203.55522065047197,0.0007808293639487449,0.0008905985099748919,-0.00010976914602614702,-0.14058019728027604,0,1,0,0
e8_00042,support_noise,direction,ode,2,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05587248412209608,203.55522065047197,0.09665071112316023,0.07905207449129613,0.017598636631864104,0.18208491616205993,1,0,0,0
e8_00043,support_noise,direction,ode,3,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.06105977580075591,203.55522065047197,0.001180859670988218,0.0013752021398316817,-0.00019434246884346374,-0.1645771073550388,0,1,0,0
e8_00043,support_noise,direction,ode,3,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.06105977580075591,203.55522065047197,0.1357943241374512,0.11123654032772035,0.024557783809730865,0.18084543640331713,1,0,0,0
e8_00044,support_noise,direction,ode,4,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.060703728610847774,203.55522065047197,0.0004888008417174448,0.00043971441592613475,4.9086425791310085e-05,0.10042213842930507,1,0,0,0
e8_00044,support_noise,direction,ode,4,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.060703728610847774,203.55522065047197,0.10006440760395822,0.08196306430767614,0.018101343296282088,0.18089692158999057,1,0,0,0
e8_00045,support_noise,direction,ode,5,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05731925885931549,203.55522065047197,0.0017748316803550689,0.0019022550153039715,-0.0001274233349489026,-0.07179460247374587,0,1,0,0
e8_00045,support_noise,direction,ode,5,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05731925885931549,203.55522065047197,0.11703661496797993,0.09588255049027573,0.021154064477704196,0.18074740527562028,1,0,0,0
e8_00046,support_noise,direction,ode,6,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.059635008179296616,203.55522065047197,0.00012351500482585818,0.00012081347434773703,2.701530478121147e-06,0.021872083330523213,1,0,0,0
e8_00046,support_noise,direction,ode,6,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.059635008179296616,203.55522065047197,0.11533082306319403,0.09452002199986853,0.0208108010633255,0.18044439908247678,1,0,0,0
e8_00047,support_noise,direction,ode,7,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.0577960566407742,203.55522065047197,0.0007457259472447727,0.0007800922564800477,-3.436630923527506e-05,-0.04608436834234878,0,1,0,0
e8_00047,support_noise,direction,ode,7,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.0577960566407742,203.55522065047197,0.10277345455793307,0.084158094352304,0.01861536020562908,0.18113004263309707,1,0,0,0
e8_00048,support_noise,direction,ode,8,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.0631238316566802,203.55522065047197,0.0001556017212030355,0.00016484833706096512,-9.246615857929621e-06,-0.05942489444486451,0,1,0,0
e8_00048,support_noise,direction,ode,8,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.0631238316566802,203.55522065047197,0.10832443419615372,0.08870101679072852,0.019623417405425198,0.18115411865333303,1,0,0,0
e8_00049,support_noise,direction,ode,9,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05937105256911,203.55522065047197,0.00032108413867113915,0.0003270870629545162,-6.002924283377063e-06,-0.01869579826714947,0,0,0,0
e8_00049,support_noise,direction,ode,9,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05937105256911,203.55522065047197,0.08961134254974303,0.07334802519525714,0.016263317354485884,0.18148726368493096,1,0,0,0
e8_00050,support_noise,direction,ode,10,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05909516712099974,203.55522065047197,0.00033128006101167356,0.0002810663429679805,5.021371804369304e-05,0.15157482732389266,1,0,0,0
e8_00050,support_noise,direction,ode,10,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05909516712099974,203.55522065047197,0.10001740529119794,0.08182716850967413,0.018190236781523816,0.18187071268809102,1,0,0,0
e8_00051,support_noise,direction,ode,11,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05755719985260298,203.55522065047197,0.0011062358322435858,0.0011782566186333858,-7.202078638979996e-05,-0.06510436951199883,0,1,0,0
e8_00051,support_noise,direction,ode,11,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05755719985260298,203.55522065047197,0.12493514693973344,0.10210050422073068,0.022834642719002762,0.18277196832383605,1,0,0,0
e8_00052,support_noise,direction,ode,12,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.059245196791083414,203.55522065047197,2.5175244842067514e-05,2.342301696835134e-05,1.7522278737161728e-06,0.06960122472327349,1,0,0,0
e8_00052,support_noise,direction,ode,12,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.059245196791083414,203.55522065047197,0.12276395527917296,0.10049355938605845,0.02227039589311451,0.1814082630562874,1,0,0,0
e8_00053,support_noise,direction,ode,13,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.06302240291516797,203.55522065047197,0.0014643166227624657,0.0015793902685216463,-0.00011507364575918055,-0.07858522123589061,0,1,0,0
e8_00053,support_noise,direction,ode,13,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.06302240291516797,203.55522065047197,0.10070114582338571,0.08243109187330204,0.018270053950083673,0.18142846142114938,1,0,0,0
e8_00054,support_noise,direction,ode,14,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.059130369504799024,203.55522065047197,0.0002640232135758957,0.0002683408518431954,-4.317638267299737e-06,-0.01635325246148705,0,0,0,0
e8_00054,support_noise,direction,ode,14,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.059130369504799024,203.55522065047197,0.09063022819835839,0.07405325660622888,0.016576971592129508,0.18290775519011404,1,0,0,0
e8_00055,support_noise,direction,ode,15,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.059477614542773394,203.55522065047197,0.0010686205092654928,0.0011300385178508539,-6.141800858536109e-05,-0.0574741061516555,0,1,0,0
e8_00055,support_noise,direction,ode,15,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.059477614542773394,203.55522065047197,0.07658374341934214,0.06269425292120376,0.013889490498138382,0.181363431428065,1,0,0,0
e8_00056,support_noise,direction,ode,16,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.060403039776238766,203.55522065047197,0.0009589033849288984,0.000988232752230346,-2.9329367301447642e-05,-0.030586363300430294,0,1,0,0
e8_00056,support_noise,direction,ode,16,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.060403039776238766,203.55522065047197,0.1230402191242795,0.10078409264995308,0.022256126474326413,0.18088497105036946,1,0,0,0
e8_00057,support_noise,direction,ode,17,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.06158661523496086,203.55522065047197,0.001078870636760057,0.0011808507795529005,-0.00010198014279284352,-0.0945249034667389,0,1,0,0
e8_00057,support_noise,direction,ode,17,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.06158661523496086,203.55522065047197,0.15441191636190163,0.1264566373523045,0.027955279009597128,0.18104353386870206,1,0,0,0
e8_00058,support_noise,direction,ode,18,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05762411504927262,203.55522065047197,0.00040096865286429857,0.00042103080276808977,-2.00621499037912e-05,-0.050034210306661844,0,1,0,0
e8_00058,support_noise,direction,ode,18,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05762411504927262,203.55522065047197,0.10273937418788347,0.08409075980833937,0.0186486143795441,0.1815138015678454,1,0,0,0
e8_00059,support_noise,direction,ode,19,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05820495205424938,203.55522065047197,5.67450837662222e-05,0.00012744495004422346,-7.069986627800126e-05,-1.245920555325459,0,1,1,0
e8_00059,support_noise,direction,ode,19,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.05820495205424938,203.55522065047197,0.1476857022934226,0.12079369332838724,0.026892008965035352,0.18208945447952837,1,0,0,0
e8_00060,support_noise,curvature,spline,0,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.09053020258671382,145.74080437001103,0.00202309241374841,0.0022524841699327726,-0.00022939175618436275,-0.11338669189082815,0,1,0,0
e8_00060,support_noise,curvature,spline,0,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.09053020258671382,145.74080437001103,0.1545094796218109,0.12820020955006217,0.02630927007174874,0.17027609008939323,1,0,0,0
e8_00061,support_noise,curvature,spline,1,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.10612749675193965,145.74080437001103,0.0008917679000283676,0.0010101040119764528,-0.00011833611194808516,-0.13269833097190517,0,1,0,0
e8_00061,support_noise,curvature,spline,1,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.10612749675193965,145.74080437001103,0.11517595970738474,0.09534548405444244,0.019830475652942298,0.17217547570971814,1,0,0,0
e8_00062,support_noise,curvature,spline,2,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.09324943014938608,145.74080437001103,0.0017832138222589613,0.0019585957479112256,-0.00017538192565226432,-0.09835159612552345,0,1,0,0
e8_00062,support_noise,curvature,spline,2,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.09324943014938608,145.74080437001103,0.1570144588409541,0.13038317781182218,0.026631281029131926,0.16961037362876089,1,0,0,0
e8_00063,support_noise,curvature,spline,3,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.10133075564188508,145.74080437001103,0.0009834490201171418,0.0009502173606270418,3.32316594901e-05,0.03379093253470492,1,0,0,0
e8_00063,support_noise,curvature,spline,3,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.10133075564188508,145.74080437001103,0.14332779371613738,0.11874212731080444,0.02458566640533294,0.171534534704589,1,0,0,0
e8_00064,support_noise,curvature,spline,4,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.09458071440632106,145.74080437001103,0.0031702868675945127,0.00339591211448652,-0.0002256252468920074,-0.07116871637020117,0,1,0,0
e8_00064,support_noise,curvature,spline,4,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.09458071440632106,145.74080437001103,0.15912303038289335,0.13213537976985512,0.026987650613038233,0.16960241737540188,1,0,0,0
e8_00065,support_noise,curvature,spline,5,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.09194244541494179,145.74080437001103,0.0005706404120373843,0.0005987636655498115,-2.8123253512427212e-05,-0.049283669574009724,0,1,0,0
e8_00065,support_noise,curvature,spline,5,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.09194244541494179,145.74080437001103,0.14078136944041034,0.11689312255112799,0.023888246889282344,0.1696832967617474,1,0,0,0
e8_00066,support_noise,curvature,spline,6,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.09226167970472905,145.74080437001103,0.0008077363962870856,0.0008450706769212951,-3.7334280634209534e-05,-0.04622087206398483,0,1,0,0
e8_00066,support_noise,curvature,spline,6,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.09226167970472905,145.74080437001103,0.1554535837097812,0.12882231606399913,0.02663126764578208,0.1713133078713735,1,0,0,0
e8_00067,support_noise,curvature,spline,7,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.09296348292317516,145.74080437001103,0.0010547107466179209,0.0011539748663644525,-9.926411974653165e-05,-0.09411501690376825,0,1,0,0
e8_00067,support_noise,curvature,spline,7,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.09296348292317516,145.74080437001103,0.1345140814415967,0.11170743994352103,0.02280664149807568,0.16954835697241008,1,0,0,0
e8_00068,support_noise,curvature,spline,8,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.09408565607251174,145.74080437001103,0.00020259040391145907,0.00020081974146991173,1.7706624415473411e-06,0.008740110130394916,0,0,0,0
e8_00068,support_noise,curvature,spline,8,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.09408565607251174,145.74080437001103,0.16751672291996883,0.1386161322314148,0.028900590688554023,0.17252361546232783,1,0,0,0
e8_00069,support_noise,curvature,spline,9,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.10129889152229926,145.74080437001103,0.00043615483690317237,0.0005478338663617064,-0.00011167902945853403,-0.25605363052141755,0,1,0,0
e8_00069,support_noise,curvature,spline,9,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.10129889152229926,145.74080437001103,0.1431418549558769,0.11850099939360799,0.0246408555622689,0.17214291075006943,1,0,0,0
e8_00070,support_noise,curvature,spline,10,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.0890108425358149,145.74080437001103,0.00014168436494501802,0.00026635911344288635,-0.00012467474849786833,-0.879947117286015,0,1,0,0
e8_00070,support_noise,curvature,spline,10,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.0890108425358149,145.74080437001103,0.14970971372526368,0.1241911448521881,0.025518568873075576,0.17045366154333438,1,0,0,0
e8_00071,support_noise,curvature,spline,11,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.10173327194601756,145.74080437001103,0.00012221762721724986,0.00015767208632106366,-3.545445910381381e-05,-0.29009284430625687,0,1,0,0
e8_00071,support_noise,curvature,spline,11,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.10173327194601756,145.74080437001103,0.14455077951330678,0.1199000517327344,0.024650727780572382,0.1705333438087972,1,0,0,0
e8_00072,support_noise,curvature,spline,12,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.09707365769220579,145.74080437001103,0.0007425608748443225,0.0007785535484756081,-3.599267363128562e-05,-0.048471007361964046,0,1,0,0
e8_00072,support_noise,curvature,spline,12,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.09707365769220579,145.74080437001103,0.16883671808581072,0.1400978546859441,0.028738863399866615,0.1702169037973137,1,0,0,0
e8_00073,support_noise,curvature,spline,13,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.09148847682413841,145.74080437001103,0.0009494692278510427,0.000979722815042173,-3.0253587191130297e-05,-0.03186368373370456,0,1,0,0
e8_00073,support_noise,curvature,spline,13,neural,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.09148847682413841,145.74080437001103,0.15482646541726952,0.12853121537236353,0.026295250044905988,0.169836920154692,1,0,0,0
e8_00074,support_noise,curvature,spline,14,spline,true-full,medium,0.35,0.001,0.55,0.4,0.55,72,0.1,1.0,0.09612163323616754,145.74080437001103,4.872419397033496e-05,8.151382118193531e-05,-3.2789627211600346e-05,-0.672963974151401,0,1,0,0
